name,date,open,high,low,close,volume
bloomberg,2019-07-25,0.01,0.01,0.01,0.01,0
yang,2019-07-25,0.07,0.09,0.07,0.09,19063
buttigieg,2019-07-25,0.11,0.12000000000000001,0.11,0.11,6707
castro,2019-07-25,0.02,0.03,0.02,0.02,4356
gabbard,2019-07-25,0.05,0.05,0.04,0.05,9933
hickenlooper,2019-07-25,0.01,0.01,0.01,0.01,868
inslee,2019-07-25,0.01,0.01,0.01,0.01,0
bullock,2019-07-25,0.02,0.02,0.01,0.02,6466
bennet,2019-07-25,0.01,0.01,0.01,0.01,3733
williamson,2019-07-25,0.02,0.02,0.01,0.02,40984
ryan,2019-07-25,0.01,0.01,0.01,0.01,0
de_blasio,2019-07-25,0.01,0.01,0.01,0.01,0
swalwell,2019-07-25,0.01,0.01,0.01,0.01,0
sanders,2019-07-26,0.13,0.13,0.12000000000000001,0.13,10710
booker,2019-07-26,0.05,0.05,0.04,0.04,1336
harris,2019-07-26,0.24000000000000002,0.24000000000000002,0.23,0.24000000000000002,2192
gillibrand,2019-07-26,0.01,0.01,0.01,0.01,397
biden,2019-07-26,0.23,0.23,0.22,0.23,5061
warren,2019-07-26,0.22,0.23,0.22,0.22,2624
cuomo,2019-07-26,0.01,0.01,0.01,0.01,0
zuckerberg,2019-07-26,0.01,0.01,0.01,0.01,0
kaine,2019-07-26,0.01,0.01,0.01,0.01,0
klobuchar,2019-07-26,0.03,0.03,0.02,0.02,2309
johnson,2019-07-26,0.01,0.01,0.01,0.01,0
brown,2019-07-26,0.01,0.01,0.01,0.01,0
murphy,2019-07-26,0.01,0.01,0.01,0.01,0
delaney,2019-07-26,0.01,0.01,0.01,0.01,866
winfrey,2019-07-26,0.01,0.01,0.01,0.01,867
o_rourke,2019-07-26,0.03,0.03,0.02,0.03,4811
clinton,2019-07-26,0.03,0.04,0.03,0.04,216
s_brown,2019-07-26,0.01,0.01,0.01,0.01,0
bloomberg,2019-07-26,0.01,0.01,0.01,0.01,25
yang,2019-07-26,0.09,0.09,0.08,0.08,9091
buttigieg,2019-07-26,0.11,0.12000000000000001,0.11,0.11,3834
castro,2019-07-26,0.02,0.03,0.02,0.02,748
gabbard,2019-07-26,0.05,0.05,0.04,0.05,6435
hickenlooper,2019-07-26,0.01,0.01,0.01,0.01,858
inslee,2019-07-26,0.01,0.01,0.01,0.01,882
bullock,2019-07-26,0.02,0.02,0.01,0.01,2011
bennet,2019-07-26,0.01,0.01,0.01,0.01,738
williamson,2019-07-26,0.02,0.02,0.01,0.02,3234
ryan,2019-07-26,0.01,0.01,0.01,0.01,0
de_blasio,2019-07-26,0.01,0.01,0.01,0.01,1058
swalwell,2019-07-26,0.01,0.01,0.01,0.01,0
sanders,2019-07-27,0.13,0.13,0.12000000000000001,0.13,3953
booker,2019-07-27,0.04,0.05,0.03,0.03,38285
harris,2019-07-27,0.24000000000000002,0.24000000000000002,0.23,0.24000000000000002,2130
gillibrand,2019-07-27,0.01,0.01,0.01,0.01,1140
biden,2019-07-27,0.23,0.23,0.22,0.23,6102
warren,2019-07-27,0.22,0.23,0.22,0.22,4291
cuomo,2019-07-27,0.01,0.01,0.01,0.01,1000
zuckerberg,2019-07-27,0.01,0.01,0.01,0.01,0
kaine,2019-07-27,0.01,0.01,0.01,0.01,0
klobuchar,2019-07-27,0.02,0.03,0.02,0.02,2483
johnson,2019-07-27,0.01,0.01,0.01,0.01,0
brown,2019-07-27,0.01,0.01,0.01,0.01,0
murphy,2019-07-27,0.01,0.01,0.01,0.01,0
delaney,2019-07-27,0.01,0.01,0.01,0.01,4
winfrey,2019-07-27,0.01,0.01,0.01,0.01,0
o_rourke,2019-07-27,0.03,0.03,0.02,0.02,277
clinton,2019-07-27,0.04,0.04,0.03,0.04,278
s_brown,2019-07-27,0.01,0.01,0.01,0.01,0
bloomberg,2019-07-27,0.01,0.01,0.01,0.01,0
yang,2019-07-27,0.08,0.09,0.08,0.08,3372
buttigieg,2019-07-27,0.11,0.12000000000000001,0.11,0.12000000000000001,2562
castro,2019-07-27,0.02,0.03,0.02,0.02,5376
gabbard,2019-07-27,0.05,0.05,0.04,0.05,8250
hickenlooper,2019-07-27,0.01,0.01,0.01,0.01,0
inslee,2019-07-27,0.01,0.01,0.01,0.01,0
bullock,2019-07-27,0.01,0.02,0.01,0.01,10903
bennet,2019-07-27,0.01,0.01,0.01,0.01,9909
williamson,2019-07-27,0.02,0.02,0.01,0.02,189
ryan,2019-07-27,0.01,0.01,0.01,0.01,400
de_blasio,2019-07-27,0.01,0.01,0.01,0.01,500
swalwell,2019-07-27,0.01,0.01,0.01,0.01,0
sanders,2019-07-28,0.13,0.13,0.12000000000000001,0.13,4525
booker,2019-07-28,0.03,0.04,0.03,0.03,1031
harris,2019-07-28,0.24000000000000002,0.24000000000000002,0.23,0.24000000000000002,5266
gillibrand,2019-07-28,0.01,0.01,0.01,0.01,501
biden,2019-07-28,0.23,0.24000000000000002,0.22,0.23,5426
warren,2019-07-28,0.22,0.23,0.22,0.22,1923
cuomo,2019-07-28,0.01,0.01,0.01,0.01,0
zuckerberg,2019-07-28,0.01,0.01,0.01,0.01,0
kaine,2019-07-28,0.01,0.01,0.01,0.01,0
klobuchar,2019-07-28,0.02,0.03,0.02,0.02,732
johnson,2019-07-28,0.01,0.01,0.01,0.01,0
brown,2019-07-28,0.01,0.01,0.01,0.01,0
murphy,2019-07-28,0.01,0.01,0.01,0.01,0
delaney,2019-07-28,0.01,0.01,0.01,0.01,8
winfrey,2019-07-28,0.01,0.01,0.01,0.01,0
o_rourke,2019-07-28,0.02,0.03,0.02,0.03,668
clinton,2019-07-28,0.04,0.04,0.03,0.03,10279
s_brown,2019-07-28,0.01,0.01,0.01,0.01,50
bloomberg,2019-07-28,0.01,0.01,0.01,0.01,0
yang,2019-07-28,0.08,0.09,0.08,0.08,3161
buttigieg,2019-07-28,0.12000000000000001,0.12000000000000001,0.11,0.11,8662
castro,2019-07-28,0.02,0.03,0.02,0.02,576
gabbard,2019-07-28,0.05,0.05,0.04,0.05,17747
hickenlooper,2019-07-28,0.01,0.01,0.01,0.01,18
inslee,2019-07-28,0.01,0.01,0.01,0.01,100
bullock,2019-07-28,0.01,0.02,0.01,0.02,1157
bennet,2019-07-28,0.01,0.01,0.01,0.01,532
williamson,2019-07-28,0.02,0.02,0.01,0.01,1063
ryan,2019-07-28,0.01,0.01,0.01,0.01,0
de_blasio,2019-07-28,0.01,0.01,0.01,0.01,0
swalwell,2019-07-28,0.01,0.01,0.01,0.01,0
sanders,2019-07-29,0.13,0.13,0.12000000000000001,0.12000000000000001,10105
booker,2019-07-29,0.03,0.04,0.03,0.04,4570
harris,2019-07-29,0.24000000000000002,0.24000000000000002,0.23,0.23,12533
gillibrand,2019-07-29,0.01,0.01,0.01,0.01,236
biden,2019-07-29,0.23,0.25,0.23,0.25,18982
warren,2019-07-29,0.22,0.23,0.22,0.23,6253
cuomo,2019-07-29,0.01,0.01,0.01,0.01,0
zuckerberg,2019-07-29,0.01,0.01,0.01,0.01,0
kaine,2019-07-29,0.01,0.01,0.01,0.01,0
klobuchar,2019-07-29,0.02,0.03,0.02,0.03,4981
johnson,2019-07-29,0.01,0.01,0.01,0.01,0
brown,2019-07-29,0.01,0.01,0.01,0.01,0
murphy,2019-07-29,0.01,0.01,0.01,0.01,0
delaney,2019-07-29,0.01,0.01,0.01,0.01,131
winfrey,2019-07-29,0.01,0.01,0.01,0.01,0
o_rourke,2019-07-29,0.03,0.03,0.02,0.03,2894
clinton,2019-07-29,0.03,0.04,0.03,0.04,2432
s_brown,2019-07-29,0.01,0.01,0.01,0.01,0
bloomberg,2019-07-29,0.01,0.01,0.01,0.01,0
yang,2019-07-29,0.08,0.09,0.08,0.09,4900
buttigieg,2019-07-29,0.11,0.12000000000000001,0.11,0.11,5885
castro,2019-07-29,0.02,0.03,0.02,0.02,6422
gabbard,2019-07-29,0.05,0.05,0.04,0.05,6571
hickenlooper,2019-07-29,0.01,0.01,0.01,0.01,0
inslee,2019-07-29,0.01,0.01,0.01,0.01,448
bullock,2019-07-29,0.02,0.02,0.01,0.02,27460
bennet,2019-07-29,0.01,0.02,0.01,0.02,6324
williamson,2019-07-29,0.01,0.02,0.01,0.01,14148
ryan,2019-07-29,0.01,0.01,0.01,0.01,0
de_blasio,2019-07-29,0.01,0.01,0.01,0.01,0
swalwell,2019-07-29,0.01,0.01,0.01,0.01,0
sanders,2019-07-30,0.12000000000000001,0.15000000000000002,0.12000000000000001,0.13,64685
booker,2019-07-30,0.04,0.04,0.03,0.03,16230
harris,2019-07-30,0.23,0.24000000000000002,0.22,0.24000000000000002,32515
gillibrand,2019-07-30,0.01,0.01,0.01,0.01,4843
biden,2019-07-30,0.25,0.25,0.24000000000000002,0.25,23816
warren,2019-07-30,0.23,0.24000000000000002,0.22,0.22,42370
cuomo,2019-07-30,0.01,0.01,0.01,0.01,1000
zuckerberg,2019-07-30,0.01,0.01,0.01,0.01,0
kaine,2019-07-30,0.01,0.01,0.01,0.01,0
klobuchar,2019-07-30,0.03,0.03,0.02,0.02,63744
johnson,2019-07-30,0.01,0.01,0.01,0.01,21
brown,2019-07-30,0.01,0.01,0.01,0.01,0
murphy,2019-07-30,0.01,0.01,0.01,0.01,0
delaney,2019-07-30,0.01,0.01,0.01,0.01,76572
winfrey,2019-07-30,0.01,0.01,0.01,0.01,0
o_rourke,2019-07-30,0.03,0.03,0.02,0.02,48297
clinton,2019-07-30,0.04,0.04,0.03,0.04,45705
s_brown,2019-07-30,0.01,0.01,0.01,0.01,0
bloomberg,2019-07-30,0.01,0.01,0.01,0.01,0
yang,2019-07-30,0.09,0.09,0.07,0.07,33988
buttigieg,2019-07-30,0.11,0.13,0.11,0.12000000000000001,45199
castro,2019-07-30,0.02,0.03,0.02,0.02,16506
gabbard,2019-07-30,0.05,0.05,0.04,0.05,12030
hickenlooper,2019-07-30,0.01,0.01,0.01,0.01,761
inslee,2019-07-30,0.01,0.01,0.01,0.01,210
bullock,2019-07-30,0.02,0.03,0.01,0.02,129877
bennet,2019-07-30,0.02,0.02,0.01,0.01,41022
williamson,2019-07-30,0.01,0.05,0.01,0.04,142867
ryan,2019-07-30,0.01,0.01,0.01,0.01,4059
de_blasio,2019-07-30,0.01,0.01,0.01,0.01,375
swalwell,2019-07-30,0.01,0.01,0.01,0.01,0
steyer,2019-07-30,0.01,0.03,0.01,0.02,196619
sanders,2019-07-31,0.13,0.14,0.13,0.14,24209
booker,2019-07-31,0.03,0.06,0.03,0.04,162996
harris,2019-07-31,0.24000000000000002,0.25,0.17,0.17,107970
gillibrand,2019-07-31,0.01,0.01,0.01,0.01,24187
biden,2019-07-31,0.25,0.28,0.24000000000000002,0.27,99454
warren,2019-07-31,0.22,0.23,0.2,0.22,57552
cuomo,2019-07-31,0.01,0.01,0.01,0.01,5
zuckerberg,2019-07-31,0.01,0.01,0.01,0.01,5
kaine,2019-07-31,0.01,0.01,0.01,0.01,5
klobuchar,2019-07-31,0.02,0.03,0.01,0.01,67390
johnson,2019-07-31,0.01,0.01,0.01,0.01,4
brown,2019-07-31,0.01,0.01,0.01,0.01,4
murphy,2019-07-31,0.01,0.01,0.01,0.01,4
delaney,2019-07-31,0.01,0.01,0.01,0.01,13437
winfrey,2019-07-31,0.01,0.01,0.01,0.01,40
o_rourke,2019-07-31,0.02,0.03,0.01,0.01,121545
clinton,2019-07-31,0.04,0.04,0.02,0.02,37859
s_brown,2019-07-31,0.01,0.01,0.01,0.01,5
bloomberg,2019-07-31,0.01,0.01,0.01,0.01,9
yang,2019-07-31,0.07,0.1,0.07,0.08,84737
buttigieg,2019-07-31,0.12000000000000001,0.12000000000000001,0.1,0.11,33206
castro,2019-07-31,0.02,0.03,0.02,0.02,33682
gabbard,2019-07-31,0.05,0.06,0.04,0.06,97373
hickenlooper,2019-07-31,0.01,0.01,0.01,0.01,1271
inslee,2019-07-31,0.01,0.01,0.01,0.01,105451
bullock,2019-07-31,0.02,0.03,0.01,0.01,149050
bennet,2019-07-31,0.01,0.02,0.01,0.01,194113
williamson,2019-07-31,0.04,0.04,0.02,0.03,87272
ryan,2019-07-31,0.01,0.01,0.01,0.01,10649
de_blasio,2019-07-31,0.01,0.01,0.01,0.01,3723
swalwell,2019-07-31,0.01,0.01,0.01,0.01,0
steyer,2019-07-31,0.02,0.03,0.01,0.01,156823
sanders,2019-08-01,0.14,0.15000000000000002,0.13,0.15000000000000002,24840
booker,2019-08-01,0.04,0.07,0.04,0.05,113502
harris,2019-08-01,0.17,0.19,0.16,0.17,63464
gillibrand,2019-08-01,0.01,0.01,0.01,0.01,3336
biden,2019-08-01,0.27,0.3,0.26,0.29000000000000004,59193
warren,2019-08-01,0.22,0.24000000000000002,0.21000000000000002,0.23,25745
cuomo,2019-08-01,0.01,0.01,0.01,0.01,0
zuckerberg,2019-08-01,0.01,0.01,0.01,0.01,0
kaine,2019-08-01,0.01,0.01,0.01,0.01,0
klobuchar,2019-08-01,0.01,0.02,0.01,0.01,4968
johnson,2019-08-01,0.01,0.01,0.01,0.01,500
brown,2019-08-01,0.01,0.01,0.01,0.01,0
murphy,2019-08-01,0.01,0.01,0.01,0.01,0
delaney,2019-08-01,0.01,0.01,0.01,0.01,2996
winfrey,2019-08-01,0.01,0.01,0.01,0.01,1000
o_rourke,2019-08-01,0.01,0.02,0.01,0.01,5386
clinton,2019-08-01,0.02,0.03,0.02,0.03,3627
s_brown,2019-08-01,0.01,0.01,0.01,0.01,0
bloomberg,2019-08-01,0.01,0.01,0.01,0.01,0
yang,2019-08-01,0.08,0.1,0.08,0.08,43435
buttigieg,2019-08-01,0.11,0.11,0.1,0.1,16127
castro,2019-08-01,0.02,0.03,0.02,0.03,13242
gabbard,2019-08-01,0.06,0.06,0.05,0.06,35908
hickenlooper,2019-08-01,0.01,0.01,0.01,0.01,10
inslee,2019-08-01,0.01,0.01,0.01,0.01,30514
bullock,2019-08-01,0.01,0.02,0.01,0.02,10044
bennet,2019-08-01,0.01,0.01,0.01,0.01,11
williamson,2019-08-01,0.03,0.03,0.02,0.02,13617
ryan,2019-08-01,0.01,0.01,0.01,0.01,20
de_blasio,2019-08-01,0.01,0.01,0.01,0.01,1000
swalwell,2019-08-01,0.01,0.01,0.01,0.01,0
steyer,2019-08-01,0.01,0.02,0.01,0.01,43534
sanders,2019-08-02,0.15000000000000002,0.15000000000000002,0.14,0.14,5502
booker,2019-08-02,0.05,0.07,0.05,0.06,32342
harris,2019-08-02,0.17,0.17,0.15000000000000002,0.15000000000000002,35419
gillibrand,2019-08-02,0.01,0.01,0.01,0.01,64
biden,2019-08-02,0.29000000000000004,0.3,0.28,0.29000000000000004,25906
warren,2019-08-02,0.23,0.24000000000000002,0.23,0.23,16967
cuomo,2019-08-02,0.01,0.01,0.01,0.01,1000
zuckerberg,2019-08-02,0.01,0.01,0.01,0.01,0
kaine,2019-08-02,0.01,0.01,0.01,0.01,0
klobuchar,2019-08-02,0.01,0.02,0.01,0.02,14196
johnson,2019-08-02,0.01,0.01,0.01,0.01,0
brown,2019-08-02,0.01,0.01,0.01,0.01,0
murphy,2019-08-02,0.01,0.01,0.01,0.01,0
delaney,2019-08-02,0.01,0.01,0.01,0.01,1
winfrey,2019-08-02,0.01,0.01,0.01,0.01,200
o_rourke,2019-08-02,0.01,0.02,0.01,0.02,8381
clinton,2019-08-02,0.03,0.03,0.02,0.03,15854
s_brown,2019-08-02,0.01,0.01,0.01,0.01,0
bloomberg,2019-08-02,0.01,0.01,0.01,0.01,36694
yang,2019-08-02,0.08,0.09,0.08,0.08,15676
buttigieg,2019-08-02,0.1,0.11,0.1,0.1,12845
castro,2019-08-02,0.03,0.03,0.02,0.02,5566
gabbard,2019-08-02,0.06,0.06,0.05,0.06,24201
hickenlooper,2019-08-02,0.01,0.01,0.01,0.01,0
inslee,2019-08-02,0.01,0.01,0.01,0.01,3100
bullock,2019-08-02,0.02,0.02,0.01,0.01,57446
bennet,2019-08-02,0.01,0.01,0.01,0.01,1368
williamson,2019-08-02,0.02,0.03,0.02,0.03,7090
ryan,2019-08-02,0.01,0.01,0.01,0.01,100
de_blasio,2019-08-02,0.01,0.01,0.01,0.01,1
swalwell,2019-08-02,0.01,0.01,0.01,0.01,0
steyer,2019-08-02,0.01,0.02,0.01,0.01,48747
sanders,2019-08-03,0.14,0.15000000000000002,0.14,0.15000000000000002,14018
booker,2019-08-03,0.06,0.07,0.05,0.05,30898
harris,2019-08-03,0.15000000000000002,0.17,0.15000000000000002,0.16,22447
gillibrand,2019-08-03,0.01,0.01,0.01,0.01,0
biden,2019-08-03,0.29000000000000004,0.31,0.29000000000000004,0.3,24986
warren,2019-08-03,0.23,0.24000000000000002,0.23,0.23,19485
cuomo,2019-08-03,0.01,0.01,0.01,0.01,0
zuckerberg,2019-08-03,0.01,0.01,0.01,0.01,0
kaine,2019-08-03,0.01,0.01,0.01,0.01,0
klobuchar,2019-08-03,0.02,0.02,0.01,0.01,13221
johnson,2019-08-03,0.01,0.01,0.01,0.01,0
brown,2019-08-03,0.01,0.01,0.01,0.01,0
murphy,2019-08-03,0.01,0.01,0.01,0.01,0
delaney,2019-08-03,0.01,0.01,0.01,0.01,0
winfrey,2019-08-03,0.01,0.01,0.01,0.01,0
o_rourke,2019-08-03,0.02,0.03,0.01,0.02,71017
clinton,2019-08-03,0.03,0.03,0.02,0.02,15006
s_brown,2019-08-03,0.01,0.01,0.01,0.01,0
bloomberg,2019-08-03,0.01,0.01,0.01,0.01,8080
yang,2019-08-03,0.08,0.1,0.08,0.09,25243
buttigieg,2019-08-03,0.1,0.11,0.1,0.1,11158
castro,2019-08-03,0.02,0.03,0.02,0.02,12024
gabbard,2019-08-03,0.06,0.06,0.05,0.05,20013
hickenlooper,2019-08-03,0.01,0.01,0.01,0.01,250
inslee,2019-08-03,0.01,0.01,0.01,0.01,2700
bullock,2019-08-03,0.01,0.02,0.01,0.01,57775
bennet,2019-08-03,0.01,0.01,0.01,0.01,4
williamson,2019-08-03,0.03,0.03,0.02,0.02,13097
ryan,2019-08-03,0.01,0.01,0.01,0.01,0
de_blasio,2019-08-03,0.01,0.01,0.01,0.01,858
swalwell,2019-08-03,0.01,0.01,0.01,0.01,0
steyer,2019-08-03,0.01,0.02,0.01,0.01,24992
sanders,2019-08-04,0.15000000000000002,0.15000000000000002,0.14,0.14,8474
booker,2019-08-04,0.05,0.06,0.05,0.05,13771
harris,2019-08-04,0.16,0.18,0.16,0.17,27808
gillibrand,2019-08-04,0.01,0.01,0.01,0.01,1
biden,2019-08-04,0.3,0.31,0.29000000000000004,0.31,14368
warren,2019-08-04,0.23,0.24000000000000002,0.23,0.23,8662
cuomo,2019-08-04,0.01,0.01,0.01,0.01,0
zuckerberg,2019-08-04,0.01,0.01,0.01,0.01,0
kaine,2019-08-04,0.01,0.01,0.01,0.01,0
klobuchar,2019-08-04,0.01,0.02,0.01,0.01,8119
johnson,2019-08-04,0.01,0.01,0.01,0.01,0
brown,2019-08-04,0.01,0.01,0.01,0.01,0
murphy,2019-08-04,0.01,0.01,0.01,0.01,0
delaney,2019-08-04,0.01,0.01,0.01,0.01,0
winfrey,2019-08-04,0.01,0.01,0.01,0.01,100
o_rourke,2019-08-04,0.02,0.03,0.02,0.03,14087
clinton,2019-08-04,0.02,0.03,0.02,0.02,8592
s_brown,2019-08-04,0.01,0.01,0.01,0.01,0
bloomberg,2019-08-04,0.01,0.01,0.01,0.01,9025
yang,2019-08-04,0.09,0.1,0.08,0.08,21843
buttigieg,2019-08-04,0.1,0.11,0.09,0.09,18819
castro,2019-08-04,0.02,0.03,0.02,0.02,4247
gabbard,2019-08-04,0.05,0.06,0.05,0.05,16338
hickenlooper,2019-08-04,0.01,0.01,0.01,0.01,0
inslee,2019-08-04,0.01,0.01,0.01,0.01,400
bullock,2019-08-04,0.01,0.02,0.01,0.01,3231
bennet,2019-08-04,0.01,0.01,0.01,0.01,773
williamson,2019-08-04,0.02,0.03,0.02,0.02,6767
ryan,2019-08-04,0.01,0.01,0.01,0.01,0
de_blasio,2019-08-04,0.01,0.01,0.01,0.01,0
swalwell,2019-08-04,0.01,0.01,0.01,0.01,0
steyer,2019-08-04,0.01,0.02,0.01,0.01,10389
sanders,2019-08-05,0.14,0.15000000000000002,0.14,0.14,16375
booker,2019-08-05,0.05,0.06,0.05,0.05,28088
harris,2019-08-05,0.17,0.18,0.16,0.16,22776
gillibrand,2019-08-05,0.01,0.01,0.01,0.01,0
biden,2019-08-05,0.31,0.31,0.29000000000000004,0.3,18627
warren,2019-08-05,0.23,0.24000000000000002,0.23,0.23,18910
cuomo,2019-08-05,0.01,0.01,0.01,0.01,0
zuckerberg,2019-08-05,0.01,0.01,0.01,0.01,0
kaine,2019-08-05,0.01,0.01,0.01,0.01,0
klobuchar,2019-08-05,0.01,0.02,0.01,0.01,15600
johnson,2019-08-05,0.01,0.01,0.01,0.01,0
brown,2019-08-05,0.01,0.01,0.01,0.01,0
murphy,2019-08-05,0.01,0.01,0.01,0.01,0
delaney,2019-08-05,0.01,0.01,0.01,0.01,5
winfrey,2019-08-05,0.01,0.01,0.01,0.01,100
o_rourke,2019-08-05,0.03,0.03,0.02,0.03,57463
clinton,2019-08-05,0.02,0.03,0.02,0.02,16159
s_brown,2019-08-05,0.01,0.01,0.01,0.01,0
bloomberg,2019-08-05,0.01,0.01,0.01,0.01,110
yang,2019-08-05,0.08,0.09,0.08,0.08,18522
buttigieg,2019-08-05,0.09,0.1,0.09,0.09,27721
castro,2019-08-05,0.02,0.03,0.02,0.02,21560
gabbard,2019-08-05,0.05,0.06,0.05,0.05,15298
hickenlooper,2019-08-05,0.01,0.01,0.01,0.01,0
inslee,2019-08-05,0.01,0.01,0.01,0.01,830
bullock,2019-08-05,0.01,0.02,0.01,0.02,10671
bennet,2019-08-05,0.01,0.01,0.01,0.01,50
williamson,2019-08-05,0.02,0.03,0.02,0.02,16309
ryan,2019-08-05,0.01,0.01,0.01,0.01,0
de_blasio,2019-08-05,0.01,0.01,0.01,0.01,0
swalwell,2019-08-05,0.01,0.01,0.01,0.01,0
steyer,2019-08-05,0.01,0.02,0.01,0.02,27859
sanders,2019-08-06,0.14,0.15000000000000002,0.13,0.14,16222
booker,2019-08-06,0.05,0.05,0.04,0.05,15333
harris,2019-08-06,0.16,0.17,0.15000000000000002,0.15000000000000002,25929
gillibrand,2019-08-06,0.01,0.01,0.01,0.01,102
biden,2019-08-06,0.3,0.3,0.29000000000000004,0.3,13872
warren,2019-08-06,0.23,0.24000000000000002,0.23,0.24000000000000002,18716
cuomo,2019-08-06,0.01,0.01,0.01,0.01,0
zuckerberg,2019-08-06,0.01,0.01,0.01,0.01,0
kaine,2019-08-06,0.01,0.01,0.01,0.01,0
klobuchar,2019-08-06,0.01,0.02,0.01,0.02,13245
johnson,2019-08-06,0.01,0.01,0.01,0.01,0
brown,2019-08-06,0.01,0.01,0.01,0.01,0
murphy,2019-08-06,0.01,0.01,0.01,0.01,0
delaney,2019-08-06,0.01,0.01,0.01,0.01,0
winfrey,2019-08-06,0.01,0.01,0.01,0.01,0
o_rourke,2019-08-06,0.03,0.03,0.02,0.02,9819
clinton,2019-08-06,0.02,0.03,0.02,0.02,6143
s_brown,2019-08-06,0.01,0.01,0.01,0.01,100
bloomberg,2019-08-06,0.01,0.01,0.01,0.01,0
yang,2019-08-06,0.08,0.09,0.08,0.09,28641
buttigieg,2019-08-06,0.09,0.1,0.08,0.08,32209
castro,2019-08-06,0.02,0.03,0.02,0.02,8184
gabbard,2019-08-06,0.05,0.06,0.04,0.04,63788
hickenlooper,2019-08-06,0.01,0.01,0.01,0.01,250
inslee,2019-08-06,0.01,0.01,0.01,0.01,116
bullock,2019-08-06,0.02,0.02,0.01,0.01,4100
bennet,2019-08-06,0.01,0.01,0.01,0.01,0
williamson,2019-08-06,0.02,0.03,0.01,0.02,23653
ryan,2019-08-06,0.01,0.01,0.01,0.01,0
de_blasio,2019-08-06,0.01,0.01,0.01,0.01,0
swalwell,2019-08-06,0.01,0.01,0.01,0.01,0
steyer,2019-08-06,0.02,0.02,0.01,0.02,36270
sanders,2019-08-07,0.14,0.15000000000000002,0.13,0.13,15882
booker,2019-08-07,0.05,0.05,0.04,0.05,11088
harris,2019-08-07,0.15000000000000002,0.16,0.13,0.13,37422
gillibrand,2019-08-07,0.01,0.01,0.01,0.01,28
biden,2019-08-07,0.3,0.3,0.28,0.29000000000000004,25154
warren,2019-08-07,0.24000000000000002,0.25,0.23,0.24000000000000002,16681
cuomo,2019-08-07,0.01,0.01,0.01,0.01,0
zuckerberg,2019-08-07,0.01,0.01,0.01,0.01,0
kaine,2019-08-07,0.01,0.01,0.01,0.01,0
klobuchar,2019-08-07,0.02,0.02,0.01,0.02,24569
johnson,2019-08-07,0.01,0.01,0.01,0.01,0
brown,2019-08-07,0.01,0.01,0.01,0.01,0
murphy,2019-08-07,0.01,0.01,0.01,0.01,0
delaney,2019-08-07,0.01,0.01,0.01,0.01,98
winfrey,2019-08-07,0.01,0.01,0.01,0.01,61
o_rourke,2019-08-07,0.02,0.03,0.02,0.03,16057
clinton,2019-08-07,0.02,0.03,0.02,0.03,40146
s_brown,2019-08-07,0.01,0.01,0.01,0.01,0
bloomberg,2019-08-07,0.01,0.01,0.01,0.01,0
yang,2019-08-07,0.09,0.09,0.07,0.08,22244
buttigieg,2019-08-07,0.08,0.09,0.08,0.08,9567
castro,2019-08-07,0.02,0.03,0.02,0.02,13826
gabbard,2019-08-07,0.04,0.05,0.04,0.04,12897
hickenlooper,2019-08-07,0.01,0.01,0.01,0.01,2
inslee,2019-08-07,0.01,0.01,0.01,0.01,11
bullock,2019-08-07,0.01,0.01,0.01,0.01,10113
bennet,2019-08-07,0.01,0.01,0.01,0.01,29
williamson,2019-08-07,0.02,0.02,0.01,0.01,4453
ryan,2019-08-07,0.01,0.01,0.01,0.01,1
de_blasio,2019-08-07,0.01,0.01,0.01,0.01,0
swalwell,2019-08-07,0.01,0.01,0.01,0.01,0
steyer,2019-08-07,0.02,0.02,0.01,0.02,20087
sanders,2019-08-08,0.13,0.15000000000000002,0.13,0.13,23493
booker,2019-08-08,0.05,0.05,0.03,0.03,23228
harris,2019-08-08,0.13,0.14,0.11,0.12000000000000001,20860
gillibrand,2019-08-08,0.01,0.01,0.01,0.01,101
biden,2019-08-08,0.29000000000000004,0.3,0.29000000000000004,0.29000000000000004,11752
warren,2019-08-08,0.24000000000000002,0.25,0.24000000000000002,0.24000000000000002,13847
cuomo,2019-08-08,0.01,0.01,0.01,0.01,0
zuckerberg,2019-08-08,0.01,0.01,0.01,0.01,0
kaine,2019-08-08,0.01,0.01,0.01,0.01,0
klobuchar,2019-08-08,0.02,0.02,0.01,0.01,6020
johnson,2019-08-08,0.01,0.01,0.01,0.01,0
brown,2019-08-08,0.01,0.01,0.01,0.01,0
murphy,2019-08-08,0.01,0.01,0.01,0.01,0
delaney,2019-08-08,0.01,0.01,0.01,0.01,0
winfrey,2019-08-08,0.01,0.01,0.01,0.01,600
o_rourke,2019-08-08,0.03,0.03,0.02,0.02,21635
clinton,2019-08-08,0.03,0.04,0.03,0.03,14128
s_brown,2019-08-08,0.01,0.01,0.01,0.01,1
bloomberg,2019-08-08,0.01,0.01,0.01,0.01,0
yang,2019-08-08,0.08,0.09,0.08,0.09,26246
buttigieg,2019-08-08,0.08,0.09,0.08,0.08,7721
castro,2019-08-08,0.02,0.03,0.01,0.01,53660
gabbard,2019-08-08,0.04,0.05,0.04,0.04,10924
hickenlooper,2019-08-08,0.01,0.01,0.01,0.01,0
inslee,2019-08-08,0.01,0.01,0.01,0.01,100
bullock,2019-08-08,0.01,0.01,0.01,0.01,2976
bennet,2019-08-08,0.01,0.01,0.01,0.01,0
