name,date,open,high,low,close,volume
cuomo,2019-05-04,0.01,0.01,0.01,0.01,0
zuckerberg,2019-05-04,0.01,0.01,0.01,0.01,0
kaine,2019-05-04,0.01,0.01,0.01,0.01,0
klobuchar,2019-05-04,0.03,0.04,0.03,0.03,955
johnson,2019-05-04,0.01,0.01,0.01,0.01,0
brown,2019-05-04,0.01,0.01,0.01,0.01,125
murphy,2019-05-04,0.01,0.01,0.01,0.01,0
delaney,2019-05-04,0.01,0.01,0.01,0.01,0
winfrey,2019-05-04,0.01,0.01,0.01,0.01,2000
o_rourke,2019-05-04,0.06,0.07,0.06,0.06,4958
clinton,2019-05-04,0.02,0.03,0.02,0.02,4440
s_brown,2019-05-04,0.01,0.01,0.01,0.01,100
bloomberg,2019-05-04,0.01,0.01,0.01,0.01,101
yang,2019-05-04,0.09,0.1,0.09,0.09,10447
buttigieg,2019-05-04,0.12000000000000001,0.13,0.12000000000000001,0.13,9124
castro,2019-05-04,0.01,0.01,0.01,0.01,203
gabbard,2019-05-04,0.03,0.04,0.03,0.04,21320
hickenlooper,2019-05-04,0.01,0.01,0.01,0.01,278
inslee,2019-05-04,0.01,0.01,0.01,0.01,1459
sanders,2019-05-05,0.21000000000000002,0.21000000000000002,0.2,0.21000000000000002,4418
booker,2019-05-05,0.06,0.06,0.05,0.05,4537
harris,2019-05-05,0.15000000000000002,0.16,0.15000000000000002,0.15000000000000002,3150
gillibrand,2019-05-05,0.01,0.02,0.01,0.01,3839
biden,2019-05-05,0.26,0.28,0.26,0.28,11915
warren,2019-05-05,0.1,0.1,0.09,0.09,7578
cuomo,2019-05-05,0.01,0.01,0.01,0.01,0
zuckerberg,2019-05-05,0.01,0.01,0.01,0.01,0
kaine,2019-05-05,0.01,0.01,0.01,0.01,0
klobuchar,2019-05-05,0.03,0.04,0.03,0.03,5879
johnson,2019-05-05,0.01,0.01,0.01,0.01,0
brown,2019-05-05,0.01,0.01,0.01,0.01,0
murphy,2019-05-05,0.01,0.01,0.01,0.01,0
delaney,2019-05-05,0.01,0.01,0.01,0.01,2
winfrey,2019-05-05,0.01,0.01,0.01,0.01,1406
o_rourke,2019-05-05,0.06,0.07,0.06,0.07,1525
clinton,2019-05-05,0.02,0.03,0.01,0.02,4431
s_brown,2019-05-05,0.01,0.01,0.01,0.01,0
bloomberg,2019-05-05,0.01,0.01,0.01,0.01,0
yang,2019-05-05,0.09,0.1,0.09,0.1,6215
buttigieg,2019-05-05,0.13,0.13,0.12000000000000001,0.12000000000000001,6255
castro,2019-05-05,0.01,0.01,0.01,0.01,867
gabbard,2019-05-05,0.04,0.04,0.03,0.03,1509
hickenlooper,2019-05-05,0.01,0.02,0.01,0.01,1020
inslee,2019-05-05,0.01,0.01,0.01,0.01,1836
sanders,2019-05-06,0.21000000000000002,0.21000000000000002,0.2,0.2,9286
booker,2019-05-06,0.05,0.06,0.05,0.05,3900
harris,2019-05-06,0.15000000000000002,0.16,0.14,0.14,16470
gillibrand,2019-05-06,0.01,0.02,0.01,0.01,3358
biden,2019-05-06,0.28,0.3,0.27,0.3,22880
warren,2019-05-06,0.09,0.1,0.09,0.09,7612
cuomo,2019-05-06,0.01,0.01,0.01,0.01,2600
zuckerberg,2019-05-06,0.01,0.01,0.01,0.01,0
kaine,2019-05-06,0.01,0.01,0.01,0.01,0
klobuchar,2019-05-06,0.03,0.04,0.03,0.03,2877
johnson,2019-05-06,0.01,0.01,0.01,0.01,0
brown,2019-05-06,0.01,0.01,0.01,0.01,3000
murphy,2019-05-06,0.01,0.01,0.01,0.01,0
delaney,2019-05-06,0.01,0.01,0.01,0.01,0
winfrey,2019-05-06,0.01,0.01,0.01,0.01,1342
o_rourke,2019-05-06,0.07,0.08,0.06,0.06,9633
clinton,2019-05-06,0.02,0.03,0.02,0.02,9639
s_brown,2019-05-06,0.01,0.01,0.01,0.01,0
bloomberg,2019-05-06,0.01,0.01,0.01,0.01,859
yang,2019-05-06,0.1,0.11,0.09,0.09,9807
buttigieg,2019-05-06,0.12000000000000001,0.13,0.12000000000000001,0.12000000000000001,9135
castro,2019-05-06,0.01,0.02,0.01,0.01,3210
gabbard,2019-05-06,0.03,0.04,0.03,0.03,2491
hickenlooper,2019-05-06,0.01,0.02,0.01,0.01,1115
inslee,2019-05-06,0.01,0.01,0.01,0.01,2130
sanders,2019-05-07,0.2,0.21000000000000002,0.19,0.19,17469
booker,2019-05-07,0.05,0.06,0.05,0.05,3683
harris,2019-05-07,0.14,0.15000000000000002,0.14,0.14,6973
gillibrand,2019-05-07,0.01,0.02,0.01,0.01,3515
biden,2019-05-07,0.3,0.31,0.29000000000000004,0.31,14853
warren,2019-05-07,0.09,0.1,0.09,0.09,13074
cuomo,2019-05-07,0.01,0.01,0.01,0.01,0
zuckerberg,2019-05-07,0.01,0.01,0.01,0.01,0
kaine,2019-05-07,0.01,0.01,0.01,0.01,0
klobuchar,2019-05-07,0.03,0.04,0.03,0.03,2762
johnson,2019-05-07,0.01,0.01,0.01,0.01,0
brown,2019-05-07,0.01,0.01,0.01,0.01,0
murphy,2019-05-07,0.01,0.01,0.01,0.01,0
delaney,2019-05-07,0.01,0.01,0.01,0.01,0
winfrey,2019-05-07,0.01,0.01,0.01,0.01,2000
o_rourke,2019-05-07,0.06,0.08,0.06,0.06,6833
clinton,2019-05-07,0.02,0.03,0.02,0.02,2411
s_brown,2019-05-07,0.01,0.01,0.01,0.01,0
bloomberg,2019-05-07,0.01,0.01,0.01,0.01,1
yang,2019-05-07,0.09,0.11,0.09,0.1,5299
buttigieg,2019-05-07,0.12000000000000001,0.13,0.12000000000000001,0.12000000000000001,8124
castro,2019-05-07,0.01,0.02,0.01,0.01,8336
gabbard,2019-05-07,0.03,0.04,0.03,0.03,8220
hickenlooper,2019-05-07,0.01,0.02,0.01,0.01,3048
inslee,2019-05-07,0.01,0.02,0.01,0.01,3661
sanders,2019-05-08,0.19,0.2,0.19,0.19,12405
booker,2019-05-08,0.05,0.06,0.05,0.05,4533
harris,2019-05-08,0.14,0.15000000000000002,0.14,0.14,6745
gillibrand,2019-05-08,0.01,0.02,0.01,0.01,2318
biden,2019-05-08,0.31,0.32,0.3,0.32,15543
warren,2019-05-08,0.09,0.1,0.09,0.1,8776
cuomo,2019-05-08,0.01,0.01,0.01,0.01,0
zuckerberg,2019-05-08,0.01,0.01,0.01,0.01,0
kaine,2019-05-08,0.01,0.01,0.01,0.01,0
klobuchar,2019-05-08,0.03,0.04,0.03,0.03,6902
johnson,2019-05-08,0.01,0.01,0.01,0.01,0
brown,2019-05-08,0.01,0.01,0.01,0.01,0
murphy,2019-05-08,0.01,0.01,0.01,0.01,0
delaney,2019-05-08,0.01,0.01,0.01,0.01,201
winfrey,2019-05-08,0.01,0.01,0.01,0.01,0
o_rourke,2019-05-08,0.06,0.08,0.06,0.06,5829
clinton,2019-05-08,0.02,0.02,0.02,0.02,4418
s_brown,2019-05-08,0.01,0.01,0.01,0.01,0
bloomberg,2019-05-08,0.01,0.01,0.01,0.01,59
yang,2019-05-08,0.1,0.1,0.09,0.09,6927
buttigieg,2019-05-08,0.12000000000000001,0.13,0.12000000000000001,0.12000000000000001,6203
castro,2019-05-08,0.01,0.02,0.01,0.01,3898
gabbard,2019-05-08,0.03,0.04,0.03,0.03,8353
hickenlooper,2019-05-08,0.01,0.02,0.01,0.02,6915
inslee,2019-05-08,0.01,0.02,0.01,0.01,2965
sanders,2019-05-09,0.19,0.2,0.18,0.18,15672
booker,2019-05-09,0.05,0.06,0.05,0.05,1991
harris,2019-05-09,0.14,0.15000000000000002,0.14,0.14,5102
gillibrand,2019-05-09,0.01,0.02,0.01,0.01,851
biden,2019-05-09,0.32,0.35,0.31,0.35,18837
warren,2019-05-09,0.1,0.1,0.09,0.09,6743
cuomo,2019-05-09,0.01,0.01,0.01,0.01,0
zuckerberg,2019-05-09,0.01,0.01,0.01,0.01,0
kaine,2019-05-09,0.01,0.01,0.01,0.01,0
klobuchar,2019-05-09,0.03,0.04,0.03,0.03,16066
johnson,2019-05-09,0.01,0.01,0.01,0.01,0
brown,2019-05-09,0.01,0.01,0.01,0.01,0
murphy,2019-05-09,0.01,0.01,0.01,0.01,0
delaney,2019-05-09,0.01,0.01,0.01,0.01,0
winfrey,2019-05-09,0.01,0.01,0.01,0.01,1864
o_rourke,2019-05-09,0.06,0.07,0.06,0.07,1965
clinton,2019-05-09,0.02,0.03,0.02,0.02,1958
s_brown,2019-05-09,0.01,0.01,0.01,0.01,26
bloomberg,2019-05-09,0.01,0.01,0.01,0.01,43
yang,2019-05-09,0.09,0.1,0.09,0.09,4227
buttigieg,2019-05-09,0.12000000000000001,0.13,0.12000000000000001,0.12000000000000001,5442
castro,2019-05-09,0.01,0.02,0.01,0.02,1188
gabbard,2019-05-09,0.03,0.04,0.03,0.03,5686
