state,name,date,open,high,low,close,volume
WI,Republican,2019-12-22,0.5,0.5,0.46,0.47000000000000003,103
WI,Democratic,2019-12-22,0.51,0.51,0.51,0.51,0
WI,Republican,2019-12-23,0.47000000000000003,0.47000000000000003,0.46,0.46,35
WI,Democratic,2019-12-23,0.51,0.54,0.51,0.54,100
WI,Republican,2019-12-24,0.46,0.46,0.46,0.46,0
WI,Democratic,2019-12-24,0.54,0.54,0.54,0.54,0
WI,Republican,2019-12-25,0.46,0.48000000000000004,0.46,0.48000000000000004,2
WI,Democratic,2019-12-25,0.54,0.55,0.54,0.55,75
WI,Republican,2019-12-26,0.48000000000000004,0.48000000000000004,0.44,0.47000000000000003,38
WI,Democratic,2019-12-26,0.55,0.55,0.52,0.52,25
WI,Republican,2019-12-27,0.47000000000000003,0.48000000000000004,0.44,0.44,484
WI,Democratic,2019-12-27,0.52,0.55,0.52,0.55,64
WI,Republican,2019-12-28,0.44,0.44,0.44,0.44,36
WI,Democratic,2019-12-28,0.55,0.55,0.55,0.55,0
WI,Republican,2019-12-29,0.44,0.44,0.44,0.44,0
WI,Democratic,2019-12-29,0.55,0.55,0.55,0.55,100
WI,Republican,2019-12-30,0.44,0.46,0.44,0.45,48
WI,Democratic,2019-12-30,0.55,0.55,0.55,0.55,18
WI,Republican,2019-12-31,0.45,0.45,0.45,0.45,5
WI,Democratic,2019-12-31,0.55,0.55,0.55,0.55,0
WI,Republican,2020-01-01,0.45,0.46,0.45,0.46,31
WI,Democratic,2020-01-01,0.55,0.55,0.55,0.55,0
WI,Republican,2020-01-02,0.46,0.47000000000000003,0.45,0.47000000000000003,37
WI,Democratic,2020-01-02,0.55,0.55,0.54,0.54,11
WI,Republican,2020-01-03,0.47000000000000003,0.47000000000000003,0.43000000000000005,0.43000000000000005,300
WI,Democratic,2020-01-03,0.54,0.5700000000000001,0.54,0.55,235
WI,Republican,2020-01-04,0.43000000000000005,0.44,0.43000000000000005,0.43000000000000005,97
WI,Democratic,2020-01-04,0.55,0.5700000000000001,0.55,0.5700000000000001,1
WI,Republican,2020-01-05,0.43000000000000005,0.45,0.43000000000000005,0.44,5
WI,Democratic,2020-01-05,0.5700000000000001,0.5700000000000001,0.5700000000000001,0.5700000000000001,0
WI,Republican,2020-01-06,0.44,0.45,0.44,0.45,1
WI,Democratic,2020-01-06,0.5700000000000001,0.5700000000000001,0.56,0.5700000000000001,36
WI,Republican,2020-01-07,0.45,0.47000000000000003,0.45,0.47000000000000003,40
WI,Democratic,2020-01-07,0.5700000000000001,0.5700000000000001,0.5700000000000001,0.5700000000000001,12
WI,Republican,2020-01-08,0.47000000000000003,0.49,0.45,0.45,78
WI,Democratic,2020-01-08,0.5700000000000001,0.5700000000000001,0.54,0.54,144
WI,Republican,2020-01-09,0.45,0.48000000000000004,0.44,0.48000000000000004,213
WI,Democratic,2020-01-09,0.54,0.56,0.54,0.56,50
WI,Republican,2020-01-10,0.48000000000000004,0.49,0.45,0.47000000000000003,233
WI,Democratic,2020-01-10,0.56,0.56,0.54,0.56,78
WI,Republican,2020-01-11,0.47000000000000003,0.47000000000000003,0.47000000000000003,0.47000000000000003,0
WI,Democratic,2020-01-11,0.56,0.56,0.56,0.56,22
WI,Republican,2020-01-12,0.47000000000000003,0.47000000000000003,0.47000000000000003,0.47000000000000003,0
WI,Democratic,2020-01-12,0.56,0.56,0.56,0.56,1
WI,Republican,2020-01-13,0.47000000000000003,0.48000000000000004,0.47000000000000003,0.47000000000000003,36
WI,Democratic,2020-01-13,0.56,0.56,0.54,0.55,24
WI,Republican,2020-01-14,0.47000000000000003,0.47000000000000003,0.47000000000000003,0.47000000000000003,50
WI,Democratic,2020-01-14,0.55,0.55,0.55,0.55,0
WI,Republican,2020-01-15,0.47000000000000003,0.48000000000000004,0.46,0.47000000000000003,70
WI,Democratic,2020-01-15,0.55,0.55,0.54,0.55,178
WI,Republican,2020-01-16,0.47000000000000003,0.47000000000000003,0.45,0.45,44
WI,Democratic,2020-01-16,0.55,0.55,0.54,0.54,41
WI,Republican,2020-01-17,0.45,0.46,0.45,0.46,47
WI,Democratic,2020-01-17,0.54,0.54,0.54,0.54,0
WI,Republican,2020-01-18,0.46,0.46,0.43000000000000005,0.43000000000000005,18
WI,Democratic,2020-01-18,0.54,0.54,0.54,0.54,0
WI,Republican,2020-01-19,0.43000000000000005,0.47000000000000003,0.43000000000000005,0.46,89
WI,Democratic,2020-01-19,0.54,0.56,0.54,0.56,130
WI,Republican,2020-01-20,0.46,0.46,0.44,0.46,79
WI,Democratic,2020-01-20,0.56,0.56,0.55,0.55,1
WI,Republican,2020-01-21,0.46,0.47000000000000003,0.44,0.44,323
WI,Democratic,2020-01-21,0.55,0.55,0.54,0.54,193
WI,Republican,2020-01-22,0.44,0.44,0.44,0.44,101
WI,Democratic,2020-01-22,0.54,0.5700000000000001,0.54,0.55,134
WI,Republican,2020-01-23,0.44,0.44,0.44,0.44,0
WI,Democratic,2020-01-23,0.55,0.55,0.54,0.54,35
WI,Republican,2020-01-24,0.44,0.46,0.44,0.46,10
WI,Democratic,2020-01-24,0.54,0.54,0.54,0.54,0
WI,Republican,2020-01-25,0.46,0.46,0.44,0.45,152
WI,Democratic,2020-01-25,0.54,0.56,0.54,0.55,308
WI,Republican,2020-01-26,0.45,0.45,0.44,0.45,159
WI,Democratic,2020-01-26,0.55,0.56,0.54,0.54,52
WI,Republican,2020-01-27,0.45,0.46,0.44,0.44,45
WI,Democratic,2020-01-27,0.54,0.54,0.54,0.54,0
WI,Republican,2020-01-28,0.44,0.46,0.44,0.44,15
WI,Democratic,2020-01-28,0.54,0.55,0.54,0.55,14
WI,Republican,2020-01-29,0.44,0.47000000000000003,0.44,0.47000000000000003,93
WI,Democratic,2020-01-29,0.55,0.55,0.54,0.55,106
WI,Republican,2020-01-30,0.47000000000000003,0.48000000000000004,0.47000000000000003,0.48000000000000004,11
WI,Democratic,2020-01-30,0.55,0.55,0.53,0.53,101
WI,Republican,2020-01-31,0.48000000000000004,0.48000000000000004,0.48000000000000004,0.48000000000000004,144
WI,Democratic,2020-01-31,0.53,0.54,0.53,0.54,1
WI,Republican,2020-02-01,0.48000000000000004,0.48000000000000004,0.48000000000000004,0.48000000000000004,0
WI,Democratic,2020-02-01,0.54,0.54,0.54,0.54,0
WI,Republican,2020-02-02,0.48000000000000004,0.48000000000000004,0.47000000000000003,0.48000000000000004,21
WI,Democratic,2020-02-02,0.54,0.54,0.54,0.54,0
WI,Republican,2020-02-03,0.48000000000000004,0.49,0.47000000000000003,0.49,20
WI,Democratic,2020-02-03,0.54,0.54,0.54,0.54,0
WI,Republican,2020-02-04,0.49,0.49,0.47000000000000003,0.47000000000000003,6
WI,Democratic,2020-02-04,0.54,0.54,0.53,0.53,114
WI,Republican,2020-02-05,0.47000000000000003,0.51,0.47000000000000003,0.51,170
WI,Democratic,2020-02-05,0.53,0.54,0.52,0.52,255
WI,Republican,2020-02-06,0.51,0.52,0.48000000000000004,0.52,55
WI,Democratic,2020-02-06,0.52,0.52,0.52,0.52,22
WI,Republican,2020-02-07,0.52,0.55,0.51,0.54,610
WI,Democratic,2020-02-07,0.52,0.52,0.51,0.51,26
WI,Republican,2020-02-08,0.54,0.54,0.51,0.51,84
WI,Democratic,2020-02-08,0.51,0.52,0.51,0.52,10
WI,Republican,2020-02-09,0.51,0.53,0.5,0.5,313
WI,Democratic,2020-02-09,0.52,0.53,0.51,0.51,286
WI,Republican,2020-02-10,0.5,0.53,0.5,0.53,27
WI,Democratic,2020-02-10,0.51,0.52,0.49,0.5,126
WI,Republican,2020-02-11,0.53,0.55,0.51,0.55,228
WI,Democratic,2020-02-11,0.5,0.54,0.5,0.54,277
WI,Republican,2020-02-12,0.55,0.55,0.52,0.52,228
WI,Democratic,2020-02-12,0.54,0.54,0.48000000000000004,0.48000000000000004,88
WI,Republican,2020-02-13,0.52,0.54,0.52,0.53,6
WI,Democratic,2020-02-13,0.48000000000000004,0.52,0.47000000000000003,0.52,28
WI,Republican,2020-02-14,0.53,0.5700000000000001,0.53,0.54,981
WI,Democratic,2020-02-14,0.52,0.52,0.51,0.51,61
WI,Republican,2020-02-15,0.54,0.55,0.54,0.55,10
WI,Democratic,2020-02-15,0.51,0.51,0.49,0.49,10
WI,Republican,2020-02-16,0.55,0.56,0.54,0.56,40
WI,Democratic,2020-02-16,0.49,0.5,0.48000000000000004,0.5,2
WI,Republican,2020-02-17,0.56,0.5700000000000001,0.56,0.5700000000000001,119
WI,Democratic,2020-02-17,0.5,0.5,0.48000000000000004,0.48000000000000004,34
WI,Republican,2020-02-18,0.5700000000000001,0.5700000000000001,0.56,0.56,263
WI,Democratic,2020-02-18,0.48000000000000004,0.49,0.48000000000000004,0.49,10
WI,Republican,2020-02-19,0.56,0.56,0.55,0.55,570
WI,Democratic,2020-02-19,0.49,0.51,0.48000000000000004,0.48000000000000004,117
WI,Republican,2020-02-20,0.55,0.58,0.55,0.55,313
WI,Democratic,2020-02-20,0.48000000000000004,0.49,0.45,0.45,693
WI,Republican,2020-02-21,0.55,0.58,0.55,0.58,285
WI,Democratic,2020-02-21,0.45,0.47000000000000003,0.42000000000000004,0.42000000000000004,72
WI,Republican,2020-02-22,0.58,0.59,0.55,0.55,462
WI,Democratic,2020-02-22,0.42000000000000004,0.48000000000000004,0.4,0.4,491
WI,Republican,2020-02-23,0.55,0.59,0.55,0.56,238
WI,Democratic,2020-02-23,0.4,0.45,0.38,0.41000000000000003,135
WI,Republican,2020-02-24,0.56,0.59,0.55,0.55,95
WI,Democratic,2020-02-24,0.41000000000000003,0.45,0.41000000000000003,0.45,300
WI,Republican,2020-02-25,0.55,0.59,0.55,0.59,174
WI,Democratic,2020-02-25,0.45,0.45,0.44,0.44,32
WI,Republican,2020-02-26,0.59,0.59,0.54,0.56,164
WI,Democratic,2020-02-26,0.44,0.46,0.44,0.46,131
WI,Republican,2020-02-27,0.56,0.5700000000000001,0.56,0.5700000000000001,26
WI,Democratic,2020-02-27,0.46,0.46,0.44,0.44,26
WI,Republican,2020-02-28,0.5700000000000001,0.58,0.55,0.55,25
WI,Democratic,2020-02-28,0.44,0.44,0.43000000000000005,0.43000000000000005,79
WI,Republican,2020-02-29,0.55,0.5700000000000001,0.54,0.54,1315
WI,Democratic,2020-02-29,0.43000000000000005,0.45,0.43000000000000005,0.45,147
WI,Republican,2020-03-01,0.54,0.58,0.53,0.56,366
WI,Democratic,2020-03-01,0.45,0.48000000000000004,0.45,0.47000000000000003,178
WI,Republican,2020-03-02,0.56,0.56,0.52,0.52,1291
WI,Democratic,2020-03-02,0.47000000000000003,0.49,0.46,0.49,2276
WI,Republican,2020-03-03,0.52,0.56,0.52,0.53,173
WI,Democratic,2020-03-03,0.49,0.49,0.47000000000000003,0.47000000000000003,310
WI,Republican,2020-03-04,0.53,0.56,0.51,0.54,2051
WI,Democratic,2020-03-04,0.47000000000000003,0.55,0.47000000000000003,0.55,2065
WI,Republican,2020-03-05,0.54,0.54,0.49,0.5,95
WI,Democratic,2020-03-05,0.55,0.55,0.5,0.51,223
WI,Republican,2020-03-06,0.5,0.53,0.48000000000000004,0.48000000000000004,545
WI,Democratic,2020-03-06,0.51,0.52,0.5,0.52,307
PA,Republican,2019-12-08,0.43000000000000005,0.44,0.43000000000000005,0.43000000000000005,161
PA,Democratic,2019-12-08,0.56,0.58,0.56,0.58,11
PA,Republican,2019-12-09,0.43000000000000005,0.46,0.43000000000000005,0.46,32
PA,Democratic,2019-12-09,0.58,0.58,0.58,0.58,0
PA,Republican,2019-12-10,0.46,0.46,0.44,0.44,2
PA,Democratic,2019-12-10,0.58,0.58,0.58,0.58,0
PA,Republican,2019-12-11,0.44,0.46,0.44,0.44,60
PA,Democratic,2019-12-11,0.58,0.58,0.55,0.55,28
PA,Republican,2019-12-12,0.44,0.44,0.44,0.44,62
PA,Democratic,2019-12-12,0.55,0.5700000000000001,0.55,0.56,52
PA,Republican,2019-12-13,0.44,0.45,0.44,0.44,201
PA,Democratic,2019-12-13,0.56,0.56,0.56,0.56,0
PA,Republican,2019-12-14,0.44,0.46,0.44,0.46,92
PA,Democratic,2019-12-14,0.56,0.56,0.56,0.56,0
PA,Republican,2019-12-15,0.46,0.46,0.45,0.45,160
PA,Democratic,2019-12-15,0.56,0.5700000000000001,0.56,0.5700000000000001,10
PA,Republican,2019-12-16,0.45,0.46,0.45,0.45,200
PA,Democratic,2019-12-16,0.5700000000000001,0.5700000000000001,0.55,0.55,125
PA,Republican,2019-12-17,0.45,0.49,0.45,0.46,427
PA,Democratic,2019-12-17,0.55,0.5700000000000001,0.55,0.5700000000000001,737
PA,Republican,2019-12-18,0.46,0.48000000000000004,0.44,0.44,234
PA,Democratic,2019-12-18,0.5700000000000001,0.58,0.55,0.5700000000000001,545
PA,Republican,2019-12-19,0.44,0.48000000000000004,0.44,0.47000000000000003,239
PA,Democratic,2019-12-19,0.5700000000000001,0.5700000000000001,0.5700000000000001,0.5700000000000001,141
PA,Republican,2019-12-20,0.47000000000000003,0.47000000000000003,0.45,0.45,109
PA,Democratic,2019-12-20,0.5700000000000001,0.59,0.56,0.56,101
PA,Republican,2019-12-21,0.45,0.46,0.44,0.46,3
PA,Democratic,2019-12-21,0.56,0.58,0.56,0.58,31
PA,Republican,2019-12-22,0.46,0.46,0.44,0.45,36
PA,Democratic,2019-12-22,0.58,0.58,0.58,0.58,151
PA,Republican,2019-12-23,0.45,0.45,0.45,0.45,0
PA,Democratic,2019-12-23,0.58,0.59,0.58,0.58,106
PA,Republican,2019-12-24,0.45,0.45,0.45,0.45,0
PA,Democratic,2019-12-24,0.58,0.58,0.58,0.58,0
PA,Republican,2019-12-25,0.45,0.46,0.44,0.46,166
PA,Democratic,2019-12-25,0.58,0.58,0.5700000000000001,0.58,45
PA,Republican,2019-12-26,0.46,0.46,0.45,0.45,120
PA,Democratic,2019-12-26,0.58,0.59,0.5700000000000001,0.59,529
PA,Republican,2019-12-27,0.45,0.45,0.43000000000000005,0.43000000000000005,396
PA,Democratic,2019-12-27,0.59,0.59,0.58,0.58,5
PA,Republican,2019-12-28,0.43000000000000005,0.45,0.43000000000000005,0.43000000000000005,65
PA,Democratic,2019-12-28,0.58,0.58,0.58,0.58,0
PA,Republican,2019-12-29,0.43000000000000005,0.43000000000000005,0.43000000000000005,0.43000000000000005,14
PA,Democratic,2019-12-29,0.58,0.59,0.58,0.59,400
PA,Republican,2019-12-30,0.43000000000000005,0.43000000000000005,0.43000000000000005,0.43000000000000005,0
PA,Democratic,2019-12-30,0.59,0.59,0.5700000000000001,0.5700000000000001,20
PA,Republican,2019-12-31,0.43000000000000005,0.43000000000000005,0.43000000000000005,0.43000000000000005,0
PA,Democratic,2019-12-31,0.5700000000000001,0.59,0.5700000000000001,0.59,146
PA,Republican,2020-01-01,0.43000000000000005,0.43000000000000005,0.43000000000000005,0.43000000000000005,0
PA,Democratic,2020-01-01,0.59,0.59,0.59,0.59,25
PA,Republican,2020-01-02,0.43000000000000005,0.44,0.43000000000000005,0.44,35
PA,Democratic,2020-01-02,0.59,0.59,0.5700000000000001,0.59,156
PA,Republican,2020-01-03,0.44,0.44,0.44,0.44,0
PA,Democratic,2020-01-03,0.59,0.6,0.59,0.6,415
PA,Republican,2020-01-04,0.44,0.44,0.42000000000000004,0.42000000000000004,199
PA,Democratic,2020-01-04,0.6,0.64,0.5700000000000001,0.61,1426
PA,Republican,2020-01-05,0.42000000000000004,0.44,0.42000000000000004,0.44,164
PA,Democratic,2020-01-05,0.61,0.61,0.6,0.6,66
PA,Republican,2020-01-06,0.44,0.44,0.41000000000000003,0.41000000000000003,345
PA,Democratic,2020-01-06,0.6,0.62,0.6,0.61,140
PA,Republican,2020-01-07,0.41000000000000003,0.42000000000000004,0.41000000000000003,0.42000000000000004,25
PA,Democratic,2020-01-07,0.61,0.62,0.61,0.62,12
PA,Republican,2020-01-08,0.42000000000000004,0.42000000000000004,0.42000000000000004,0.42000000000000004,0
PA,Democratic,2020-01-08,0.62,0.62,0.61,0.61,24
PA,Republican,2020-01-09,0.42000000000000004,0.42000000000000004,0.42000000000000004,0.42000000000000004,50
PA,Democratic,2020-01-09,0.61,0.61,0.61,0.61,1
PA,Republican,2020-01-10,0.42000000000000004,0.44,0.41000000000000003,0.44,581
PA,Democratic,2020-01-10,0.61,0.61,0.61,0.61,0
PA,Republican,2020-01-11,0.44,0.44,0.43000000000000005,0.43000000000000005,1
PA,Democratic,2020-01-11,0.61,0.62,0.59,0.61,145
PA,Republican,2020-01-12,0.43000000000000005,0.43000000000000005,0.43000000000000005,0.43000000000000005,0
PA,Democratic,2020-01-12,0.61,0.61,0.61,0.61,0
PA,Republican,2020-01-13,0.43000000000000005,0.45,0.42000000000000004,0.45,19
PA,Democratic,2020-01-13,0.61,0.61,0.59,0.59,35
PA,Republican,2020-01-14,0.45,0.45,0.45,0.45,0
PA,Democratic,2020-01-14,0.59,0.59,0.59,0.59,0
PA,Republican,2020-01-15,0.45,0.45,0.42000000000000004,0.42000000000000004,411
PA,Democratic,2020-01-15,0.59,0.62,0.59,0.6,482
PA,Republican,2020-01-16,0.42000000000000004,0.42000000000000004,0.42000000000000004,0.42000000000000004,0
PA,Democratic,2020-01-16,0.6,0.6,0.6,0.6,25
PA,Republican,2020-01-17,0.42000000000000004,0.42000000000000004,0.42000000000000004,0.42000000000000004,0
PA,Democratic,2020-01-17,0.6,0.6,0.59,0.59,100
PA,Republican,2020-01-18,0.42000000000000004,0.42000000000000004,0.41000000000000003,0.41000000000000003,267
PA,Democratic,2020-01-18,0.59,0.59,0.59,0.59,0
PA,Republican,2020-01-19,0.41000000000000003,0.44,0.41000000000000003,0.43000000000000005,12
PA,Democratic,2020-01-19,0.59,0.59,0.59,0.59,1
PA,Republican,2020-01-20,0.43000000000000005,0.44,0.41000000000000003,0.41000000000000003,306
PA,Democratic,2020-01-20,0.59,0.59,0.59,0.59,0
PA,Republican,2020-01-21,0.41000000000000003,0.44,0.41000000000000003,0.44,593
PA,Democratic,2020-01-21,0.59,0.61,0.5700000000000001,0.6,550
PA,Republican,2020-01-22,0.44,0.44,0.4,0.4,511
PA,Democratic,2020-01-22,0.6,0.6,0.58,0.59,42
PA,Republican,2020-01-23,0.4,0.44,0.4,0.44,25
PA,Democratic,2020-01-23,0.59,0.59,0.58,0.59,37
PA,Republican,2020-01-24,0.44,0.44,0.42000000000000004,0.44,28
PA,Democratic,2020-01-24,0.59,0.6,0.58,0.6,89
PA,Republican,2020-01-25,0.44,0.45,0.43000000000000005,0.45,55
PA,Democratic,2020-01-25,0.6,0.6,0.6,0.6,0
PA,Republican,2020-01-26,0.45,0.45,0.45,0.45,69
PA,Democratic,2020-01-26,0.6,0.6,0.58,0.58,113
PA,Republican,2020-01-27,0.45,0.46,0.44,0.44,53
PA,Democratic,2020-01-27,0.58,0.58,0.58,0.58,23
PA,Republican,2020-01-28,0.44,0.44,0.44,0.44,13
PA,Democratic,2020-01-28,0.58,0.58,0.5700000000000001,0.5700000000000001,6
PA,Republican,2020-01-29,0.44,0.44,0.44,0.44,9
PA,Democratic,2020-01-29,0.5700000000000001,0.5700000000000001,0.56,0.56,1
PA,Republican,2020-01-30,0.44,0.47000000000000003,0.43000000000000005,0.43000000000000005,24
PA,Democratic,2020-01-30,0.56,0.59,0.56,0.59,3
PA,Republican,2020-01-31,0.43000000000000005,0.43000000000000005,0.43000000000000005,0.43000000000000005,0
PA,Democratic,2020-01-31,0.59,0.6,0.59,0.59,66
PA,Republican,2020-02-01,0.43000000000000005,0.43000000000000005,0.42000000000000004,0.43000000000000005,24
PA,Democratic,2020-02-01,0.59,0.59,0.59,0.59,0
PA,Republican,2020-02-02,0.43000000000000005,0.44,0.43000000000000005,0.44,16
PA,Democratic,2020-02-02,0.59,0.59,0.5700000000000001,0.5700000000000001,1
PA,Republican,2020-02-03,0.44,0.5,0.44,0.5,875
PA,Democratic,2020-02-03,0.5700000000000001,0.5700000000000001,0.5700000000000001,0.5700000000000001,0
PA,Republican,2020-02-04,0.5,0.54,0.46,0.47000000000000003,1140
PA,Democratic,2020-02-04,0.5700000000000001,0.58,0.5700000000000001,0.5700000000000001,112
PA,Republican,2020-02-05,0.47000000000000003,0.48000000000000004,0.45,0.48000000000000004,285
PA,Democratic,2020-02-05,0.5700000000000001,0.58,0.56,0.58,1526
PA,Republican,2020-02-06,0.48000000000000004,0.48000000000000004,0.48000000000000004,0.48000000000000004,0
PA,Democratic,2020-02-06,0.58,0.58,0.58,0.58,0
PA,Republican,2020-02-07,0.48000000000000004,0.49,0.44,0.49,106
PA,Democratic,2020-02-07,0.58,0.58,0.54,0.55,147
PA,Republican,2020-02-08,0.49,0.49,0.49,0.49,5
PA,Democratic,2020-02-08,0.55,0.55,0.55,0.55,0
PA,Republican,2020-02-09,0.49,0.49,0.46,0.48000000000000004,109
PA,Democratic,2020-02-09,0.55,0.55,0.54,0.55,296
PA,Republican,2020-02-10,0.48000000000000004,0.49,0.47000000000000003,0.48000000000000004,44
PA,Democratic,2020-02-10,0.55,0.55,0.53,0.55,152
PA,Republican,2020-02-11,0.48000000000000004,0.51,0.47000000000000003,0.51,332
PA,Democratic,2020-02-11,0.55,0.55,0.52,0.55,440
PA,Republican,2020-02-12,0.51,0.51,0.47000000000000003,0.47000000000000003,5
PA,Democratic,2020-02-12,0.55,0.55,0.52,0.52,105
PA,Republican,2020-02-13,0.47000000000000003,0.48000000000000004,0.47000000000000003,0.48000000000000004,60
PA,Democratic,2020-02-13,0.52,0.55,0.52,0.52,125
PA,Republican,2020-02-14,0.48000000000000004,0.48000000000000004,0.47000000000000003,0.47000000000000003,29
PA,Democratic,2020-02-14,0.52,0.53,0.52,0.53,2
PA,Republican,2020-02-15,0.47000000000000003,0.52,0.47000000000000003,0.49,287
PA,Democratic,2020-02-15,0.53,0.53,0.48000000000000004,0.49,1075
PA,Republican,2020-02-16,0.49,0.52,0.49,0.49,547
PA,Democratic,2020-02-16,0.49,0.51,0.48000000000000004,0.51,11
PA,Republican,2020-02-17,0.49,0.54,0.49,0.51,402
PA,Democratic,2020-02-17,0.51,0.51,0.47000000000000003,0.48000000000000004,156
PA,Republican,2020-02-18,0.51,0.53,0.51,0.52,42
PA,Democratic,2020-02-18,0.48000000000000004,0.51,0.48000000000000004,0.51,35
PA,Republican,2020-02-19,0.52,0.53,0.52,0.53,31
PA,Democratic,2020-02-19,0.51,0.51,0.44,0.44,580
PA,Republican,2020-02-20,0.53,0.54,0.52,0.52,1654
PA,Democratic,2020-02-20,0.44,0.51,0.44,0.47000000000000003,248
PA,Republican,2020-02-21,0.52,0.54,0.52,0.54,53
PA,Democratic,2020-02-21,0.47000000000000003,0.5,0.47000000000000003,0.5,28
PA,Republican,2020-02-22,0.54,0.54,0.41000000000000003,0.53,1431
PA,Democratic,2020-02-22,0.5,0.5,0.43000000000000005,0.49,1518
PA,Republican,2020-02-23,0.53,0.54,0.53,0.54,78
PA,Democratic,2020-02-23,0.49,0.49,0.44,0.49,170
PA,Republican,2020-02-24,0.54,0.55,0.52,0.53,1489
PA,Democratic,2020-02-24,0.49,0.51,0.49,0.5,49
PA,Republican,2020-02-25,0.53,0.55,0.52,0.54,60
PA,Democratic,2020-02-25,0.5,0.5,0.5,0.5,3
PA,Republican,2020-02-26,0.54,0.54,0.48000000000000004,0.48000000000000004,226
PA,Democratic,2020-02-26,0.5,0.52,0.5,0.52,269
PA,Republican,2020-02-27,0.48000000000000004,0.51,0.45,0.45,986
PA,Democratic,2020-02-27,0.52,0.55,0.5,0.55,122
PA,Republican,2020-02-28,0.45,0.5,0.45,0.5,1
PA,Democratic,2020-02-28,0.55,0.55,0.51,0.51,21
PA,Republican,2020-02-29,0.5,0.51,0.5,0.5,9
PA,Democratic,2020-02-29,0.51,0.53,0.51,0.51,101
PA,Republican,2020-03-01,0.5,0.5,0.46,0.5,126
PA,Democratic,2020-03-01,0.51,0.54,0.51,0.54,103
PA,Republican,2020-03-02,0.5,0.53,0.49,0.53,74
PA,Democratic,2020-03-02,0.54,0.54,0.51,0.51,167
PA,Republican,2020-03-03,0.53,0.55,0.46,0.47000000000000003,2502
PA,Democratic,2020-03-03,0.51,0.55,0.51,0.55,1318
PA,Republican,2020-03-04,0.47000000000000003,0.48000000000000004,0.39,0.45,2638
PA,Democratic,2020-03-04,0.55,0.65,0.55,0.61,3336
PA,Republican,2020-03-05,0.45,0.45,0.38,0.44,1046
PA,Democratic,2020-03-05,0.61,0.64,0.58,0.59,2619
PA,Republican,2020-03-06,0.44,0.44,0.42000000000000004,0.42000000000000004,305
PA,Democratic,2020-03-06,0.59,0.61,0.59,0.59,244
FL,Republican,2019-12-08,0.62,0.63,0.62,0.63,11
FL,Democratic,2019-12-08,0.4,0.4,0.4,0.4,15
FL,Republican,2019-12-09,0.63,0.63,0.63,0.63,0
FL,Democratic,2019-12-09,0.4,0.4,0.4,0.4,0
FL,Republican,2019-12-10,0.63,0.64,0.63,0.64,88
FL,Democratic,2019-12-10,0.4,0.4,0.4,0.4,0
FL,Republican,2019-12-11,0.64,0.64,0.6,0.6,35
FL,Democratic,2019-12-11,0.4,0.41000000000000003,0.4,0.41000000000000003,44
FL,Republican,2019-12-12,0.6,0.61,0.6,0.61,34
FL,Democratic,2019-12-12,0.41000000000000003,0.41000000000000003,0.39,0.39,43
FL,Republican,2019-12-13,0.61,0.64,0.61,0.64,26
FL,Democratic,2019-12-13,0.39,0.4,0.39,0.4,23
FL,Republican,2019-12-14,0.64,0.64,0.64,0.64,0
FL,Democratic,2019-12-14,0.4,0.4,0.39,0.4,71
FL,Republican,2019-12-15,0.64,0.64,0.6,0.63,50
FL,Democratic,2019-12-15,0.4,0.4,0.4,0.4,0
